Pitcher,PitcherTeam,TaggedPitchType,StuffPlus,PitchingPlus,Pitch_Count,Avg_Velocity,Avg_InducedVert,Avg_HorzBreak,Avg_SpinRate,Avg_Extension,Avg_RelHeight,Avg_RelSide
Kevin Maurer,NAV_MID,Curveball,100.3,72.2,2,74.9,-4.6,8.2,2353.7,5.4,5.1,-1.7
Kevin O'Connor,BEL_KNI,Fastball,73.8,82.3,56,82.3,12.5,-3.3,1905.8,5.5,5.8,-1.1
Kevin O'Connor,BEL_KNI,Slider,91.5,104.7,22,76.1,-0.3,5.1,2186.8,5.1,5.7,-1.1
Kevin O'Connor,BEL_KNI,ChangeUp,88.1,85.8,18,78.8,6.7,-13.4,1855.9,5.8,5.5,-1.4
Kevin O'Connor,BEL_KNI,Curveball,99.2,147.8,4,71.2,-12.0,13.7,2270.1,5.7,5.4,-1.2
Kevin Opanel,MON_HAW,Fastball,101.5,107.4,338,87.4,19.7,12.7,2372.0,5.6,5.5,2.3
Kevin Opanel,MON_HAW,Slider,115.0,118.0,161,80.0,8.3,-6.5,2471.9,5.4,5.3,2.5
Kevin Opanel,MON_HAW,Curveball,99.5,103.5,78,74.8,-8.4,-12.8,2479.3,5.1,5.7,2.1
Kevin Opanel,MON_HAW,Cutter,126.0,126.5,38,80.8,9.3,-6.3,2574.7,5.0,5.4,2.5
Kevin Opanel,MON_HAW,FourSeamFastBall,89.7,81.3,27,87.6,18.1,10.2,2450.4,5.5,5.6,2.2
Kevin Opanel,MON_HAW,ChangeUp,90.9,84.6,14,84.0,10.8,13.5,1892.1,5.8,5.6,2.3
Kevin Opanel,MON_HAW,Sweeper,97.4,100.6,5,79.5,3.3,-14.4,2538.8,5.3,5.3,2.3
Kevin Opanel,MON_HAW,Other,150.6,164.0,1,86.8,22.9,18.8,2246.6,5.7,5.5,2.4
Kevin Opanel,MON_HAW,Sinker,128.9,190.9,1,79.4,12.4,-12.4,2545.3,5.2,5.5,2.2
Kevin Parker,UTA_WOL,Fastball,90.0,110.2,9,89.1,12.1,11.7,2153.1,5.8,5.0,1.9
Kevin Parker,UTA_WOL,ChangeUp,92.6,68.5,8,84.1,2.8,14.9,1750.4,6.0,4.9,1.9
Kevin Parker,UTA_WOL,Slider,105.4,97.3,5,77.3,0.8,-10.6,2067.1,5.3,5.0,1.8
Kevin Pauly,GAR_RUN,Fastball,84.3,78.4,18,87.3,13.4,5.1,1838.6,5.9,5.1,1.7
Kevin Pauly,GAR_RUN,Curveball,97.0,98.1,6,80.3,3.1,-3.2,2064.4,5.6,5.0,1.6
Kevin Pauly,GAR_RUN,OneSeamFastBall,67.4,93.1,1,86.9,11.3,5.6,1959.8,6.1,5.1,1.5
Kevin Pauly,GAR_RUN,Slider,98.6,123.6,1,78.6,4.4,-5.4,2126.7,5.5,4.9,1.7
Kevin Reavey,ARM_BLA,Fastball,81.8,91.7,178,88.2,14.2,10.2,2101.6,6.3,5.6,1.2
Kevin Reavey,ARM_BLA,Curveball,111.8,105.3,163,79.9,-13.2,-11.6,2302.9,5.6,5.6,1.2
Kevin Reavey,ARM_BLA,Slider,108.2,92.4,16,80.3,-11.4,-11.8,2271.3,5.3,5.5,1.3
Kevin Reavey,ARM_BLA,ChangeUp,103.2,103.7,11,82.5,-1.3,7.1,1818.1,6.1,5.4,1.4
Kevin Reed,EVA_ACE,Fastball,100.6,109.9,325,87.6,20.2,-13.0,2206.9,5.0,6.4,-1.0
Kevin Reed,EVA_ACE,Curveball,108.4,115.3,225,77.0,-5.4,2.1,2361.2,4.7,6.5,-1.0
Kevin Reed,EVA_ACE,Cutter,122.6,121.4,168,81.6,2.3,1.6,2361.3,4.9,6.2,-1.2
Kevin Reed,EVA_ACE,FourSeamFastBall,89.9,105.6,65,87.3,19.3,-12.2,2265.6,4.9,6.5,-1.0
Kevin Reed,EVA_ACE,Slider,121.1,115.2,56,79.9,-0.1,2.6,2283.9,5.0,6.4,-1.3
Kevin Reed,EVA_ACE,ChangeUp,108.5,87.8,13,80.8,6.3,-6.3,1594.9,5.2,6.2,-1.3
Kevin Reed,EVA_ACE,Splitter,113.6,93.1,1,77.9,3.0,-0.4,779.8,4.9,6.5,-1.0
Kevin Robinson,NOR_DEM,Fastball,80.6,97.4,163,86.4,11.7,14.7,1916.9,6.4,5.6,2.3
Kevin Robinson,NOR_DEM,Slider,100.9,109.6,72,78.8,7.9,-0.1,1675.5,6.3,5.3,2.4
Kevin Robinson,NOR_DEM,ChangeUp,93.3,85.1,27,80.0,6.2,9.7,1340.2,6.1,5.4,2.4
Kevin Robinson,NOR_DEM,Sinker,86.1,104.2,25,86.0,8.5,17.7,1921.4,6.0,5.7,2.3
Kevin Robinson,NOR_DEM,Curveball,104.7,102.4,7,75.5,5.2,-9.0,1902.7,6.3,5.2,2.7
Kevin Rourke,UMASS_RIV,Fastball,81.5,75.2,11,81.2,6.9,13.1,1909.1,5.7,5.0,2.3
Kevin Rourke,UMASS_RIV,Slider,97.3,105.2,10,71.6,-0.1,-12.4,2174.7,5.0,5.0,2.4
Kevin Samonsky,COL_CHA,Fastball,82.1,100.9,296,87.6,11.4,5.3,2011.4,6.7,5.3,1.6
Kevin Samonsky,COL_CHA,Curveball,100.4,105.3,107,76.7,-7.9,-12.4,2207.0,6.4,5.4,1.5
Kevin Samonsky,COL_CHA,ChangeUp,98.2,105.6,102,80.2,3.7,12.4,1215.0,6.6,5.3,1.6
Kevin Samonsky,COL_CHA,Slider,102.3,106.1,23,77.0,-3.4,-9.5,2041.1,6.3,5.2,1.7
Kevin Samonsky,COL_CHA,Sinker,87.6,120.9,3,85.3,6.0,5.8,1714.0,6.6,5.2,1.8
Kevin Samonsky,COL_CHA,Cutter,84.4,166.5,1,85.3,5.2,-0.6,1903.1,6.8,5.2,1.7
Kevin Schoneboom,UCF_KNI,Sinker,93.2,100.2,151,90.8,8.8,15.1,1839.7,5.8,5.0,1.1
Kevin Schoneboom,UCF_KNI,Slider,115.5,113.6,108,81.5,5.3,-4.0,2129.8,5.1,5.1,1.2
Kevin Schoneboom,UCF_KNI,Fastball,88.5,104.4,50,91.1,9.3,11.7,1777.9,5.7,5.1,1.0
Kevin Schoneboom,UCF_KNI,ChangeUp,104.0,93.9,49,82.9,3.1,9.7,1592.7,5.3,5.0,1.2
Kevin Schoneboom,UCF_KNI,Cutter,103.9,75.2,5,82.0,7.3,3.9,1775.9,5.3,5.1,1.2
Kevin Schoneboom,UCF_KNI,Undefined,67.8,63.8,5,,,,,,,
Kevin Schoneboom,UCF_KNI,TwoSeamFastBall,94.5,73.4,4,91.8,13.3,12.9,1878.9,5.8,5.3,0.9
Kevin Schoneboom,UCF_KNI,Other,67.8,52.5,1,,,,,,,
Kevin Small,LON_ISL22,Fastball,82.4,63.4,16,85.5,16.9,1.1,2051.6,6.8,6.4,-0.4
Kevin Small,LON_ISL22,Curveball,100.6,77.5,3,73.1,-5.9,6.5,1998.0,6.1,6.4,-0.4
Kevin Steelman,COL_CHA,Fastball,83.1,100.8,50,88.4,16.6,6.8,2349.7,6.2,6.5,1.7
Kevin Steelman,COL_CHA,Slider,112.6,118.9,17,77.5,-0.1,-11.3,2359.1,5.5,6.5,1.9
Kevin Steelman,COL_CHA,Curveball,101.8,104.9,8,74.1,-5.4,-6.2,2370.0,5.2,6.7,1.4
Kevin Steelman,COL_CHA,ChangeUp,108.3,78.4,6,80.2,12.9,12.6,1672.5,5.9,6.4,1.9
Kevin Zarnoch,UMASS_RIV,Fastball,97.6,94.5,277,87.5,16.5,18.0,2329.8,6.3,5.4,2.2
Kevin Zarnoch,UMASS_RIV,ChangeUp,103.1,102.3,62,80.1,7.6,17.6,1780.4,6.9,5.1,2.1
Kevin Zarnoch,UMASS_RIV,Curveball,99.6,90.9,47,76.4,-8.9,-9.6,2259.5,5.7,5.2,2.4
Kevin Zarnoch,UMASS_RIV,Slider,104.5,53.0,21,76.5,-7.5,-12.6,2297.3,5.8,5.1,2.4
Kevin Zarnoch,UMASS_RIV,TwoSeamFastBall,104.7,151.4,1,88.5,16.3,22.1,2369.5,6.5,5.3,2.0
Kewan Braziel,TEX_TIG,Fastball,93.5,100.3,178,81.5,15.8,-12.5,2261.6,5.2,4.9,-2.3
Kewan Braziel,TEX_TIG,Slider,88.5,84.0,48,71.6,0.2,4.0,2137.3,4.8,4.8,-2.3
Kewan Braziel,TEX_TIG,Curveball,92.5,88.5,41,71.6,-3.0,6.4,2243.0,4.6,4.9,-2.3
Kewan Braziel,TEX_TIG,ChangeUp,80.8,96.1,11,74.1,3.0,-6.8,1568.4,5.2,4.8,-2.1
Kewan Braziel,TEX_TIG,Other,141.9,163.8,1,80.3,21.5,-11.8,2324.1,5.2,4.9,-2.2
Keyler Gonzalez,NOV_SOU,Fastball,84.8,97.1,51,86.0,9.4,13.9,2146.7,5.9,5.8,2.7
Keyler Gonzalez,NOV_SOU,Slider,108.2,113.0,43,76.8,-2.0,-8.7,2408.3,5.4,5.8,2.8
Keyler Gonzalez,NOV_SOU,ChangeUp,97.4,101.6,14,80.8,4.7,11.2,1799.5,5.9,5.7,2.9
Keyler Gonzalez,NOV_SOU,Curveball,104.7,91.7,6,72.0,-12.2,-13.5,2499.3,5.4,6.0,2.7
Keymoni Coleman,DIL_UNI1,Undefined,73.8,96.7,9,85.4,13.6,8.5,1933.4,5.5,6.5,1.3
Keyonte Back,FNT_COM,Curveball,96.6,119.3,15,65.1,-14.4,17.2,2337.9,5.7,5.2,-2.1
Keyonte Back,FNT_COM,Fastball,79.0,65.7,13,79.4,11.8,-13.6,1679.6,5.9,5.1,-2.3
Keyonte Back,FNT_COM,ChangeUp,77.9,85.2,1,73.3,13.9,-13.2,1832.7,6.4,4.8,-2.2
Khris Morris,UNC_SEA,Fastball,84.9,88.1,39,89.4,13.5,6.9,2540.0,5.3,5.9,1.9
Khris Morris,UNC_SEA,Slider,123.6,95.3,39,81.7,3.3,-7.5,2546.9,5.0,5.8,2.0
Khris Morris,UNC_SEA,FourSeamFastBall,92.3,78.1,13,89.9,15.9,4.4,2588.2,5.5,6.2,1.5
Khris Morris,UNC_SEA,Cutter,123.5,54.7,8,81.8,8.2,-6.0,2472.6,5.0,5.9,1.9
Khris Morris,UNC_SEA,ChangeUp,113.2,68.8,6,81.8,9.0,-3.0,2256.6,5.3,5.8,1.9
Khris Morris,UNC_SEA,Curveball,111.8,67.0,4,78.1,-6.8,-3.5,2235.6,5.2,5.9,1.7
Kian Manske,SOU_VIR2,Fastball,79.5,64.2,29,75.8,11.4,16.0,1822.2,4.6,5.1,2.6
Kian Manske,SOU_VIR2,Slider,82.6,69.3,13,68.9,-1.6,2.1,1618.0,4.6,5.0,2.7
Kian Manske,SOU_VIR2,Curveball,78.4,92.9,10,69.0,-2.7,-3.3,1524.8,4.7,5.0,2.6
Kian Manske,SOU_VIR2,ChangeUp,67.5,72.1,3,69.9,8.8,12.3,1106.6,5.0,4.9,3.0
Kian Vorster,LOU_CAR,Fastball,118.6,109.4,32,90.8,21.3,4.8,2288.5,6.0,5.9,0.7
Kian Vorster,LOU_CAR,Curveball,112.5,82.8,12,79.1,-10.4,-13.5,2700.3,4.8,5.7,1.1
Kian Vorster,LOU_CAR,ChangeUp,113.1,76.8,3,85.7,6.9,12.9,1085.4,5.3,5.8,1.1
Kian Vorster,LOU_CAR,Splitter,113.9,72.6,1,83.7,11.1,-0.4,948.8,5.2,5.9,1.1
Kide Adetuyi,FAU_OWL,Fastball,99.8,110.0,33,89.7,10.4,-17.2,2346.6,6.9,5.6,-1.8
Kide Adetuyi,FAU_OWL,ChangeUp,102.3,117.8,20,82.0,3.8,-16.1,1553.4,6.9,5.1,-2.1
Kide Adetuyi,FAU_OWL,Slider,115.4,123.7,20,76.9,-5.1,13.3,2536.1,6.4,5.4,-1.9
Kide Adetuyi,FAU_OWL,Other,67.8,52.5,4,,,,,,,
Kide Adetuyi,FAU_OWL,Curveball,111.3,99.4,2,76.5,-6.9,13.6,2579.9,6.1,5.6,-1.9
Kiefer Parsons,SOU_IND16,Fastball,98.2,96.6,45,85.1,19.8,-2.5,2020.4,6.8,6.4,-1.5
Kiefer Parsons,SOU_IND16,Curveball,104.4,59.7,11,71.1,-10.2,11.6,2099.5,6.1,6.2,-1.7
Kiefer Parsons,SOU_IND16,ChangeUp,123.0,144.1,2,75.6,18.3,-12.9,1820.1,6.7,6.2,-1.6
Kiefer Parsons,SOU_IND16,Undefined,100.6,132.3,2,84.3,18.2,-1.4,1959.7,6.7,6.2,-4.4
Kieran Bailey,SOU_COU,Undefined,88.3,89.6,119,81.2,8.6,-11.2,1907.2,5.6,5.9,-0.6
Kieran Bailey,SOU_COU,Fastball,78.5,81.9,38,84.8,10.6,-16.4,1971.8,5.5,5.9,-0.5
Kieran Bailey,SOU_COU,Slider,100.1,104.8,25,78.4,1.7,3.9,1888.5,5.2,5.6,-0.9
Kieran Bailey,SOU_COU,TwoSeamFastBall,79.3,84.7,19,85.1,8.7,-15.0,1928.9,5.6,5.9,-0.5
Kieran Bailey,SOU_COU,ChangeUp,82.8,103.6,6,80.9,8.4,-9.0,1839.1,5.7,5.9,-0.7
Kieran Bailey,SOU_COU,Curveball,104.6,92.7,6,75.9,-1.0,13.6,2041.5,5.2,5.7,-0.9
Kieran Bailey,SOU_COU,FourSeamFastBall,79.7,71.5,4,85.6,7.9,-15.6,2088.7,5.2,5.9,-0.6
Kike Cienfuegos,UTR_VAQ,Fastball,82.4,86.3,77,87.7,16.3,5.3,2203.2,5.8,6.0,1.2
Kike Cienfuegos,UTR_VAQ,Undefined,103.6,103.7,66,82.4,7.9,7.5,2005.2,5.8,5.8,1.0
Kike Cienfuegos,UTR_VAQ,ChangeUp,112.1,125.2,44,79.7,6.8,12.8,1576.7,5.8,6.0,1.2
Kike Cienfuegos,UTR_VAQ,Slider,116.8,106.5,30,78.9,-5.5,-5.6,2866.0,5.0,6.1,1.1
Kike Cienfuegos,UTR_VAQ,Curveball,117.5,109.0,14,79.8,-5.8,-5.5,2876.9,4.7,6.1,1.2
Kike Cienfuegos,UTR_VAQ,Cutter,112.0,136.6,1,78.4,20.5,-0.5,1571.6,5.7,6.1,1.3
Kiki Ford,SOU_JAG,Fastball,85.5,77.2,23,85.0,19.4,6.3,2208.2,5.9,6.1,1.2
Kiki Ford,SOU_JAG,Slider,95.9,74.8,13,79.3,10.7,1.3,2173.2,5.5,6.1,1.1
Kiki Ford,SOU_JAG,Curveball,104.8,50.2,6,73.6,1.4,-7.2,2393.3,5.2,6.1,1.0
Kiki Ford,SOU_JAG,ChangeUp,76.1,53.9,3,82.8,17.7,11.6,1995.8,5.6,6.2,0.9
Killian McLaughlin,ALA_ANM,Fastball,97.1,89.2,126,84.9,22.1,8.6,1941.9,5.1,6.1,0.7
Killian McLaughlin,ALA_ANM,Curveball,94.3,92.1,41,71.8,-0.8,-3.1,1840.8,4.9,6.0,0.8
Killian McLaughlin,ALA_ANM,Slider,91.7,99.7,10,71.0,-3.1,-5.7,1941.0,4.8,6.0,0.8
Killian McLaughlin,ALA_ANM,ChangeUp,98.2,55.5,3,78.6,20.9,7.8,1792.9,5.3,6.0,1.1
Killian McLaughlin,ALA_ANM,Sinker,91.4,134.8,1,71.4,-11.0,-5.8,2005.9,4.0,6.1,0.6
Killian McLaughlin,ALA_ANM,Undefined,67.8,63.8,1,,,,,,,
Klayton Wright,BET_UNI3,ChangeUp,89.6,93.0,13,75.4,8.3,1.5,1916.7,5.6,5.9,1.6
Klayton Wright,BET_UNI3,Fastball,74.2,103.1,9,81.6,14.9,11.7,2087.8,5.9,5.9,1.2
Knickolas Billings,CUM_PAT,Sinker,82.2,90.1,234,86.9,9.7,13.1,2011.5,5.7,5.9,1.4
Knickolas Billings,CUM_PAT,Cutter,113.5,114.3,116,82.1,1.4,-3.9,2294.2,5.3,5.9,1.4
Knickolas Billings,CUM_PAT,ChangeUp,93.4,87.7,66,83.7,5.5,11.1,1665.2,5.5,5.9,1.3
Knickolas Billings,CUM_PAT,Slider,103.3,96.8,63,78.7,-2.5,-5.2,2278.3,5.3,5.8,1.4
Knickolas Billings,CUM_PAT,Curveball,104.9,101.2,38,74.6,-5.9,-15.6,2317.2,5.4,5.7,1.3
Knickolas Billings,CUM_PAT,Sweeper,91.8,95.5,11,74.7,-5.9,-13.8,2335.8,5.4,5.7,1.5
Knickolas Billings,CUM_PAT,Fastball,84.2,96.0,4,87.3,4.4,11.5,1858.3,5.5,6.0,1.5
Kobe Allen,SLU_BILL,Fastball,103.5,87.2,42,90.5,19.6,9.3,2434.7,5.8,6.4,2.1
Kobe Allen,SLU_BILL,Curveball,113.9,111.5,9,76.5,-16.3,-7.1,2569.1,5.2,6.4,2.1
Kobe Allen,SLU_BILL,Slider,117.9,126.3,6,79.5,-5.5,-5.3,2600.0,5.3,6.4,2.1
Kobe Essien,QUI_HAW,Fastball,111.2,109.4,53,86.0,24.4,2.8,2419.0,5.3,7.1,1.5
Kobe Essien,QUI_HAW,Slider,100.7,67.7,22,74.5,-9.9,-14.2,2882.5,4.9,6.7,2.3
Kobe Essien,QUI_HAW,Curveball,105.9,110.5,21,73.7,-17.7,-12.2,2873.4,5.0,6.7,2.2
Kobe Julks,BUC_BIS,Fastball,83.5,84.1,18,85.6,7.8,2.0,1910.5,7.4,6.3,1.3
Kobe Julks,BUC_BIS,Cutter,82.4,66.6,13,83.5,11.4,1.6,1965.2,7.4,6.3,1.3
Kobe Julks,BUC_BIS,Curveball,103.4,96.5,8,73.2,-2.2,-12.6,2173.4,6.6,6.1,1.5
Kobe Julks,BUC_BIS,ChangeUp,98.6,28.7,1,79.7,4.2,15.7,1333.0,7.1,6.1,1.6
Kobie Cushing,LEN_BEA,Fastball,114.3,106.6,54,90.6,20.4,9.8,2219.0,6.0,5.7,1.6
Kobie Cushing,LEN_BEA,FourSeamFastBall,93.1,89.6,20,89.1,18.8,10.4,2096.3,5.9,5.6,1.7
Kobie Cushing,LEN_BEA,Slider,107.8,69.6,19,78.7,1.3,-8.4,2273.0,5.6,5.5,1.9
Kobie Cushing,LEN_BEA,ChangeUp,114.7,164.3,1,80.3,2.3,-10.9,2356.7,5.6,5.5,1.8
Kody Clancy,NAV_MID,Fastball,93.7,103.4,283,87.6,19.1,8.0,2246.6,6.0,5.8,1.3
Kody Clancy,NAV_MID,Slider,107.2,105.7,158,78.5,-0.7,-13.1,2396.2,5.3,5.6,1.4
Kody Clancy,NAV_MID,Undefined,89.2,73.0,26,83.1,10.5,-1.8,2306.2,5.6,5.6,1.5
Kody Clancy,NAV_MID,ChangeUp,101.1,86.4,10,82.4,5.9,15.9,1697.7,5.4,5.3,1.7
Kody Clancy,NAV_MID,Curveball,103.1,89.2,4,79.2,-2.2,-9.3,2377.4,5.1,5.7,1.2
Kody Clancy,NAV_MID,Sinker,109.6,28.1,1,78.4,-7.2,-16.0,2422.2,5.8,5.8,1.3
Kody Collins,EC,Undefined,104.9,89.7,116,88.2,13.0,9.2,2220.6,5.5,5.1,1.0
Kody Collins,EC,Fastball,94.8,86.7,76,89.9,17.5,11.5,2136.5,6.0,5.6,0.8
Kody Collins,EC,Slider,107.7,101.0,33,77.8,0.6,-9.9,2355.0,5.5,5.1,1.3
Kody Dalen,THO_M,Undefined,110.3,113.2,79,86.0,1.2,-2.5,2426.4,5.7,5.5,1.3
Kody Dalen,THO_M,Fastball,79.7,81.1,61,88.8,12.5,6.8,2212.6,6.1,5.6,1.3
Kody Dalen,THO_M,Slider,120.9,111.2,54,83.7,-0.2,-3.2,2425.6,5.9,5.7,1.2
Kody Dalen,THO_M,Curveball,100.0,97.9,6,75.1,-10.9,-12.9,2506.8,4.6,5.3,1.4
Kody Dalen,THO_M,ChangeUp,94.6,70.0,1,80.2,8.8,11.4,1628.2,4.8,5.3,1.7
Kody Dobyns,SHE_UNI,Slider,103.1,93.4,18,73.1,-8.2,-20.1,2078.4,5.9,5.7,1.6
Kody Dobyns,SHE_UNI,FourSeamFastBall,79.8,98.3,16,83.5,10.1,0.1,2252.8,6.1,5.7,1.8
Kody Dobyns,SHE_UNI,TwoSeamFastBall,85.5,66.7,8,86.3,15.7,13.1,2293.0,6.1,5.7,1.6
Kody Dobyns,SHE_UNI,Fastball,79.9,113.3,7,83.8,7.7,0.3,2215.0,6.1,5.7,2.0
Kody Dobyns,SHE_UNI,Undefined,83.9,55.3,7,79.1,5.8,-2.8,2028.4,6.4,5.7,1.9
Kody Dobyns,SHE_UNI,Curveball,101.2,80.2,4,71.7,-11.5,-16.8,2120.9,5.8,5.9,1.4
Kody Dobyns,SHE_UNI,ChangeUp,103.6,147.2,2,81.0,1.4,13.6,1219.6,6.3,5.6,1.5
Kody King,CAL_MAT,Slider,109.3,107.8,92,75.5,1.0,9.9,2315.3,5.5,5.2,-1.6
Kody King,CAL_MAT,Fastball,83.5,75.0,86,85.3,13.3,-12.1,2110.8,6.2,5.5,-1.3
Kody King,CAL_MAT,Curveball,109.9,129.7,7,74.5,2.4,9.2,2288.6,5.7,5.4,-1.7
Kody King,CAL_MAT,ChangeUp,89.6,70.6,6,80.1,10.1,-14.3,1806.7,6.3,5.4,-1.4
Kody King,CAL_MAT,Sweeper,93.7,145.8,3,72.4,-1.1,12.0,2241.3,5.5,5.2,-1.6
Kody King,CAL_MAT,Sinker,88.5,45.0,2,86.6,10.6,-15.2,2187.6,5.8,5.2,-1.4
Kody King,CAL_MAT,FourSeamFastBall,83.0,86.1,1,86.6,10.4,-9.3,2165.5,6.1,5.3,-1.5
Kody Perry,CLA_CLA,Fastball,84.1,73.2,56,86.5,16.2,10.5,2221.6,6.1,5.7,1.2
Kody Perry,CLA_CLA,ChangeUp,107.7,104.8,32,77.8,6.3,17.5,1661.1,5.8,5.3,1.4
Kody Perry,CLA_CLA,Slider,107.3,112.9,23,76.4,0.0,-10.5,2469.1,5.5,5.6,1.1
Kody Perry,CLA_CLA,Cutter,116.8,136.2,15,78.9,2.7,-6.3,2548.0,5.4,5.6,1.0
Kody Perry,CLA_CLA,Curveball,100.2,97.9,8,74.6,-4.0,-12.7,2464.7,5.5,5.6,1.1
Koen Smith,FOR_RAM,Slider,127.5,120.1,192,82.9,4.5,-8.9,2653.4,5.2,5.9,1.3
Koen Smith,FOR_RAM,Fastball,84.6,86.7,136,88.7,14.3,5.2,2480.2,5.6,6.0,1.2
Koen Smith,FOR_RAM,FourSeamFastBall,102.7,100.3,32,88.4,9.8,-0.0,2564.0,5.6,6.1,1.2
Koen Smith,FOR_RAM,Cutter,122.6,101.4,23,84.1,7.0,-6.1,2702.9,4.8,5.8,1.3
Koen Smith,FOR_RAM,Curveball,122.1,100.5,5,81.4,-7.0,-6.2,2578.0,5.7,5.9,1.5
Koen Smith,FOR_RAM,ChangeUp,90.0,27.4,1,85.3,11.7,16.9,2010.7,6.5,5.8,1.4
Kohen Orr,CLE_CLE2,Fastball,87.2,100.9,48,82.0,11.0,-7.9,2010.7,5.5,5.6,-2.5
Kohen Orr,CLE_CLE2,Slider,99.9,89.7,19,74.5,-2.3,10.6,2329.7,4.8,5.6,-2.4
Kohen Orr,CLE_CLE2,ChangeUp,83.9,15.6,1,77.7,7.2,-14.5,1968.6,5.8,5.0,-2.8
Kolby Calia,SAN_DON,Cutter,87.1,86.0,225,87.4,10.9,4.4,2101.8,5.7,5.0,2.2
Kolby Calia,SAN_DON,Fastball,81.2,91.5,94,86.6,11.9,3.7,2065.0,5.7,5.2,2.2
Kolby Calia,SAN_DON,Slider,100.2,84.7,54,81.5,4.0,-7.3,2297.0,5.2,4.9,1.8
Kolby Calia,SAN_DON,Curveball,99.0,114.8,4,80.4,9.0,-6.8,2240.6,5.2,4.9,1.7
Kolby Calia,SAN_DON,Undefined,67.8,63.8,4,,,,,,,
Kolby McBee,MAR_HAR,Slider,91.3,101.1,25,77.4,2.3,-2.8,2014.7,5.9,5.5,1.0
Kolby McBee,MAR_HAR,Fastball,75.0,96.9,20,83.0,14.6,4.2,2083.2,6.3,5.7,0.8
Kolby McBee,MAR_HAR,ChangeUp,98.3,112.5,4,77.2,-0.0,14.1,1446.4,6.0,5.2,1.4
Kolby Parker,UNI_TEX,Slider,109.8,113.2,78,73.7,-1.8,15.2,2365.1,5.7,4.7,-0.7
Kolby Parker,UNI_TEX,Fastball,89.4,99.5,52,84.1,10.0,-7.0,2329.3,6.1,4.9,-0.6
Kolby Parker,UNI_TEX,ChangeUp,92.2,105.6,22,80.5,-0.3,-11.4,1566.5,5.8,4.5,-0.7
Kolby Parker,UNI_TEX,Cutter,87.8,112.7,2,89.3,11.9,-2.5,2294.8,6.3,5.8,2.1
Kolby Pascarelli,OHI_BOB,Fastball,103.0,105.1,27,82.7,21.4,-10.1,2215.9,6.2,6.0,-1.3
Kolby Pascarelli,OHI_BOB,Slider,98.6,84.4,14,72.0,-8.4,10.6,2139.3,5.6,5.9,-1.5
Kolby Pascarelli,OHI_BOB,Other,67.8,52.5,1,,,,,,,
Kole Acker,CHA_COL,Fastball,102.8,80.3,7,78.5,7.4,21.8,1838.5,6.0,4.5,2.3
Kole Bradley,EIU_PAN,Fastball,93.9,99.0,21,87.7,17.6,-7.7,2146.2,6.4,6.2,-1.7
Kole Bradley,EIU_PAN,Slider,116.8,100.5,7,77.2,5.9,7.5,1975.7,5.9,6.3,-1.5
Kole Bradley,EIU_PAN,FourSeamFastBall,88.3,126.7,5,87.9,15.9,-7.6,2103.8,6.3,6.2,-1.7
Kole Bradley,EIU_PAN,Curveball,111.2,66.3,2,73.5,1.2,12.5,2073.1,5.5,6.0,-1.6
Kole Bradley,EIU_PAN,ChangeUp,109.3,136.7,1,71.8,-1.6,-2.3,711.4,5.9,6.0,-1.3
Kole Hopkins,MOU_OLV,Fastball,92.0,93.2,58,86.7,20.4,11.6,2264.0,4.8,6.2,0.6
Kole Hopkins,MOU_OLV,ChangeUp,104.5,125.9,7,79.7,11.4,11.6,1614.0,4.6,6.0,0.7
Kole Hopkins,MOU_OLV,Splitter,110.9,75.1,7,79.0,10.1,3.3,1838.3,4.6,6.2,0.3
Kole Hopkins,MOU_OLV,Curveball,94.2,78.4,5,74.3,-4.8,-8.5,2148.1,4.3,6.1,0.5
Kole Hopkins,MOU_OLV,Slider,96.5,77.5,2,73.9,-6.6,-10.3,2250.1,4.3,6.1,0.4
Kole Klecker,TCU_HFG,Fastball,106.4,120.4,133,91.6,19.9,5.4,2097.9,5.8,6.4,0.4
Kole Klecker,TCU_HFG,Slider,129.7,127.1,92,82.3,2.3,-9.4,2496.9,5.6,6.3,0.4
Kole Klecker,TCU_HFG,ChangeUp,118.7,125.4,65,84.4,7.9,11.7,1514.8,6.1,6.1,1.0
Kole Klecker,TCU_HFG,Curveball,117.0,131.6,65,79.5,-11.1,-7.7,2638.2,5.4,6.4,0.6
Kole Klecker,TCU_HFG,FourSeamFastBall,106.1,126.9,10,92.4,19.2,5.3,2133.6,6.1,6.3,0.9
Kole Klecker,TCU_HFG,Cutter,108.4,67.1,3,86.3,10.9,1.1,2033.5,6.2,6.2,0.9
Kole Tauzin,LAM_CAR,FourSeamFastBall,79.8,90.7,14,87.5,13.7,13.2,2168.9,5.7,5.7,1.2
Kole Tauzin,LAM_CAR,Curveball,98.5,67.1,7,77.9,-2.7,-3.2,2426.0,4.8,5.4,1.6
Kole Tauzin,LAM_CAR,Slider,110.1,98.3,6,78.8,-3.2,-0.2,2567.8,5.5,5.6,1.7
Kole Tauzin,LAM_CAR,Fastball,75.7,88.7,4,84.9,9.2,11.9,1906.6,5.5,5.5,1.4
Kole Tauzin,LAM_CAR,ChangeUp,107.2,102.9,2,80.3,3.2,17.2,1354.2,5.5,5.6,1.3
Kole Turner,ASU_RED,TwoSeamFastBall,92.0,90.2,237,91.7,13.5,17.3,2300.0,4.9,5.8,1.7
